Horizoltal	Vertical	H_Elipse	V_Elipse
-0.08040523	-0.1760942	-0.4487728	-0.005733
-0.09411586	-0.165567	-0.5675489	0.01737241
-0.09411586	-0.165567	-0.5675489	0.01737241
-0.1006587	-0.1605512	-0.6244992	0.02839865
-0.1006587	-0.1605512	-0.6244992	0.02839865
-0.1018829	-0.1596131	-0.6351686	0.03046236
-0.1018829	-0.1596131	-0.6351686	0.03046236
-0.1142113	-0.1501742	-0.7427979	0.05125833
-0.1142113	-0.1501742	-0.7427979	0.05125833
-0.1305946	-0.1376472	-0.8861855	0.07893259
-0.1305946	-0.1376472	-0.8861855	0.07893259
-0.1559599	-0.1182706	-1.108646	0.1218638
-0.1559599	-0.1182706	-1.108646	0.1218638
-0.2002532	-0.08440307	-1.49779	0.1971263
-0.2002532	-0.08440307	-1.128169	0.1984411
-0.2242181	-0.06601261	-1.309876	0.2397057
-0.2242181	-0.06601261	-1.135854	0.2410409
-0.2487893	-0.04718693	-1.309185	0.2835173
-0.2487893	-0.04718693	-1.145142	0.2855811
-0.2837618	-0.02639221	-1.372412	0.3320287
-0.2837618	-0.02639221	-1.157029	0.3360552
-0.2957728	-0.01697425	-1.229583	0.3576101
-0.2957728	-0.01697425	-1.162961	0.359406
-0.3087239	-0.007867058	-1.238341	0.3800945
-0.3087239	-0.007867058	-1.169017	0.3823003
-0.3354318	-0.005264304	-1.309411	0.3846705
-0.3354318	-0.005264304	-1.170805	0.3889021
-0.3561379	-8.378316E-05	-1.274873	0.3986017
-0.3561379	-8.378316E-05	-1.174437	0.4021226
-0.3587476	-0.001947837	-1.185168	0.3968931
-0.3587476	-0.001947837	-1.173119	0.3973532
-0.3764162	-0.01650125	-1.245277	0.3584007
-0.3764162	-0.01650125	-1.163268	0.360587
-0.3871131	-0.02544345	-1.205583	0.337271
-0.3871131	-0.02544345	-1.157611	0.3383931
-0.3871131	-0.02544345	-1.157611	0.3383931
-0.3871131	-0.02544345	-1.157611	0.3383931
-0.3871131	-0.02544345	-1.157611	0.3383931
-0.3871131	-0.02544345	-1.157611	0.3383931
-0.387068	-0.0254814	-1.15739	0.3383043
-0.387068	-0.0254814	-1.15739	0.3383043
-0.3868874	-0.02544345	-1.156623	0.3384177
-0.3868874	-0.02544345	-1.156623	0.3384177
-0.3856681	-0.02589882	-1.151003	0.3374284
-0.3856681	-0.02589882	-1.151003	0.3374284
-0.3844249	-0.0268667	-1.144964	0.3351776
-0.3844249	-0.0268667	-1.144964	0.3351776
-0.3646638	-0.01987055	-1.063512	0.3553419
-0.3646638	-0.01987055	-1.063512	0.3553419
-0.361237	-0.01799617	-1.050025	0.3607073
-0.361237	-0.01799617	-1.050025	0.3607073
-0.3537085	-0.01190733	-1.02216	0.3779571
-0.3537085	-0.01190733	-1.02216	0.3779571
-0.3414494	-0.002230361	-0.9778582	0.406972
-0.3414494	-0.002230361	-0.9778582	0.406972
-0.3199574	-0.0005920579	-0.8896641	0.4193525
-0.3199574	-0.0005920579	-0.8896641	0.4193525
-0.3024772	-0.01389155	-0.8051256	0.3888428
-0.3024772	-0.01389155	-0.8051256	0.3888428
-0.2673384	-0.01703102	-0.6608381	0.4016986
-0.2673384	-0.01703102	-0.6608381	0.4016986
-0.1857293	-0.02028723	-0.2216821	0.3872816
-0.1857293	-0.02028723	-0.2216821	0.3872816
-0.1342404	-0.02153759	0.04284442	0.3360679
-0.1342404	-0.02153759	0.04284442	0.3360679
-0.08226132	-0.02159444	0.3650341	0.4350235
-0.08226132	-0.02159444	0.3650341	0.4350235
-0.02162821	-0.02309177	0.6467431	0.3836459
-0.02162821	-0.02309177	0.6467431	0.3836459
0.04885583	-0.02567113	0.9357812	0.3457254
0.04885583	-0.02567113	0.9357812	0.3457254
0.08620686	-0.02563318	1.097233	0.3395623
0.08620686	-0.02563318	1.097233	0.3395623
0.1238367	-0.02578497	1.262163	0.3352898
0.1238367	-0.02578497	1.157401	0.3375511
0.1632704	-0.026582	1.322491	0.3323222
0.1632704	-0.026582	1.156913	0.3355879
0.1776596	-0.02823364	1.21186	0.3303035
0.1776596	-0.02823364	1.155908	0.3315267
0.1856784	-0.03205287	1.184046	0.3215366
0.1856784	-0.03205287	1.153626	0.322172
0.1950665	-0.03875279	1.184995	0.3052488
0.1950665	-0.03875279	1.149759	0.305881
0.1991662	-0.04168868	1.163271	0.2985274
0.1991662	-0.04168868	1.14812	0.2987889
0.1993937	-0.04186034	1.14886	0.2983605
0.1993937	-0.04186034	1.148025	0.2983751
0.1998741	-0.04218463	1.149608	0.297563
0.1998741	-0.04218463	1.147847	0.2975936
0.2081765	-0.04850573	1.174985	0.2819867
0.2081765	-0.04850573	1.144445	0.2824269
0.2144409	-0.05326983	1.164751	0.2707818
0.2144409	-0.05326983	1.141986	0.2710769
0.2195103	-0.05714042	1.158314	0.2616892
0.2195103	-0.05714042	1.140054	0.261905
0.2202872	-0.05773488	1.142538	0.2604672
0.2202872	-0.05773488	1.139763	0.2605002
0.220613	-0.05798421	1.140803	0.2598976
0.220613	-0.05798421	1.139641	0.2599113
0.2207383	-0.05811847	1.140022	0.259589
0.2207383	-0.05811847	1.139576	0.2595943
0.2207884	-0.05815683	1.139736	0.2595016
0.2207884	-0.05815683	1.139557	0.2595037
0.2207884	-0.05823356	1.13952	0.2593225
0.2207884	-0.05823356	1.13952	0.2593225
0.2207383	-0.05831028	1.139304	0.2591435
0.2207383	-0.05831028	1.139304	0.2591435
0.2207633	-0.05832947	1.139384	0.2590972
0.2207633	-0.05832947	1.139384	0.2590972
0.2208385	-0.05842538	1.139605	0.2588676
0.2208385	-0.05842538	1.139426	0.2588697
0.2323576	-0.0673593	1.176487	0.2375336
0.2323576	-0.0673593	1.135245	0.2378926
0.2342507	-0.06889917	1.141208	0.2342406
0.2342507	-0.06889917	1.134557	0.2342986
0.2342258	-0.06938054	1.134256	0.2331771
0.2342258	-0.06938054	1.134256	0.2331771
0.2509881	-0.09950936	1.182164	0.1638485
0.2509881	-0.09950936	1.122902	0.1640193
0.2595129	-0.1208219	1.146635	0.1161277
0.2595129	-0.1208219	1.117102	0.1161596
0.2650113	-0.1439818	1.131859	0.06482923
0.2650113	-0.1439818	1.112995	0.06483287
0.2693446	-0.1738844	1.125878	-0.0008843307
0.2693446	-0.1738844	1.111111	-0.0008843308
0.2724718	-0.2141267	1.125237	-0.08945853
0.2724718	-0.2141267	1.114684	-0.0894639
0.2733259	-0.234662	1.122047	-0.1352032
0.2733259	-0.234662	1.11919	-0.1352082
0.2716905	-0.2632318	1.123007	-0.2000144
0.2716905	-0.2632318	1.123007	-0.2000144
0.2648888	-0.3215269	1.130395	-0.3391189
0.2648888	-0.3215269	1.130395	-0.3391189
0.2508647	-0.3615921	1.114751	-0.4442938
0.2508647	-0.3615921	1.114751	-0.4442938
0.2327314	-0.3977349	1.091683	-0.5511738
0.2327314	-0.3977349	1.091683	-0.5511738
0.210644	-0.4249934	1.055876	-0.6472549
0.210644	-0.4249934	1.055876	-0.6472549
0.1786537	-0.4659691	1.019788	-0.8257109
0.1786537	-0.4659691	1.019788	-0.8257109
0.1589118	-0.4844184	0.9963317	-0.9360574
0.1589118	-0.4844184	0.9963317	-0.9360574
0.1365398	-0.505294	0.8730437	-0.9765306
0.1365398	-0.505294	0.8730437	-0.9765306
0.1060741	-0.5342777	0.6670592	-0.9629719
0.1060741	-0.5342777	0.6670592	-0.9629719
0.09106324	-0.5485527	0.5818526	-0.9617902
0.09106324	-0.5485527	0.5818526	-0.9617902
0.0712738	-0.566554	0.482166	-0.9642292
0.0712738	-0.566554	0.482166	-0.9642292
0.04313113	-0.5914623	0.358509	-0.9768719
0.04313113	-0.5914623	0.358509	-0.9768719
0.01063118	-0.6191937	0.2332567	-1.003955
0.01063118	-0.6191937	0.2332567	-1.003955
-0.008078772	-0.6319615	0.1664256	-1.019242
-0.008078772	-0.6319615	0.1664256	-1.019242
-0.0449434	-0.6275179	0.04024232	-0.9969837
-0.0449434	-0.6275179	0.04024232	-0.9969837
-0.0861285	-0.6187912	-0.09886595	-0.9819647
-0.0861285	-0.6187912	-0.09886595	-0.9819647
-0.1263496	-0.5891332	-0.2412553	-0.9414229
-0.1263496	-0.5891332	-0.2412553	-0.9414229
-0.1430169	-0.5724424	-0.3052518	-0.9220545
-0.1430169	-0.5724424	-0.3052518	-0.9220545
-0.1620148	-0.5535421	-0.3842136	-0.9057825
-0.1620148	-0.5535421	-0.3842136	-0.9057825
-0.1994443	-0.5181121	-0.5680147	-0.8954322
-0.1994443	-0.5181121	-0.5680147	-0.8954322
-0.2253184	-0.5135057	-0.7116789	-0.9368635
-0.2253184	-0.5135057	-0.7116789	-0.9368635
-0.2567329	-0.500781	-0.9211773	-0.9837762
-0.2567329	-0.500781	-0.9211773	-0.9837762
-0.2630249	-0.4945611	-0.9733329	-0.9885958
-0.2630249	-0.4945611	-0.9733329	-0.9885958
-0.2717882	-0.485333	-0.9954783	-0.9419823
-0.2717882	-0.485333	-0.9954783	-0.9419823
-0.2984675	-0.4580386	-1.024936	-0.7872353
-0.2984675	-0.4580386	-1.024936	-0.7872353
-0.3312961	-0.4239784	-1.074496	-0.6395994
-0.3312961	-0.4239784	-1.074496	-0.6395994
-0.3542873	-0.3738692	-1.092986	-0.4802227
-0.3542873	-0.3738692	-1.092986	-0.4802227
-0.3643882	-0.3506384	-1.105248	-0.4152113
-0.3643882	-0.3506384	-1.105248	-0.4152113
-0.3800072	-0.3340796	-1.142875	-0.3704014
-0.3800072	-0.3340796	-1.142875	-0.3704014
-0.3852387	-0.3079683	-1.143529	-0.3054112
-0.3852387	-0.3079683	-1.143529	-0.3054112
-0.3903357	-0.3017518	-1.156713	-0.2901481
-0.3903357	-0.3017518	-1.146198	-0.2903166
-0.3919325	-0.2960471	-1.148387	-0.2766038
-0.3919325	-0.2960471	-1.14319	-0.276677
-0.3881958	-0.2354265	-1.107003	-0.1369456
-0.3881958	-0.2354265	-1.107003	-0.1369456
-0.3858036	-0.1918265	-1.091381	-0.04027715
-0.3858036	-0.1918265	-1.091381	-0.04027715
-0.3818895	-0.1452507	-1.079342	0.06204136
-0.3818895	-0.1452507	-1.079342	0.06204136
-0.3763252	-0.1001131	-1.071141	0.1628216
-0.3763252	-0.1001131	-1.071141	0.1628216
-0.3721758	-0.05380604	-1.077595	0.2707318
-0.3721758	-0.05380604	-1.077595	0.2707318
-0.3703705	-0.0326043	-1.084082	0.3224739
-0.3703705	-0.0326043	-1.084082	0.3224739
-0.3688146	-0.006772894	-1.09668	0.3879785
-0.3688146	-0.006772894	-1.09668	0.3879785
-0.3637677	0.0445228	-1.12389	0.5285648
-0.3637677	0.0445228	-1.12389	0.5285648
-0.3604308	0.08338576	-1.153004	0.6460037
-0.3604308	0.08338576	-1.153004	0.6460037
-0.3544031	0.1154349	-1.171972	0.7536446
-0.3544031	0.1154349	-1.171972	0.7536446
-0.3340937	0.1372356	-1.143372	0.8491752
-0.3340937	0.1372356	-1.143372	0.8491752
-0.3023334	0.1615775	-1.095199	0.9917457
-0.3023334	0.1615775	-1.095199	0.9917457
-0.2880492	0.1723179	-1.076786	1.069169
-0.2880492	0.1723179	-1.076786	1.069169
-0.2708355	0.1852262	-0.9496039	1.057676
-0.2708355	0.1852262	-0.9496039	1.057676
-0.2455978	0.2043101	-0.7781541	1.036487
-0.2455978	0.2043101	-0.7781541	1.036487
-0.2246933	0.2196084	-0.6560969	1.024228
-0.2246933	0.2196084	-0.6560969	1.024228
-0.1922283	0.2427224	-0.4937297	1.015394
-0.1922283	0.2427224	-0.4937297	1.015394
-0.1680065	0.2595904	-0.3887221	1.017192
-0.1680065	0.2595904	-0.3887221	1.017192
-0.1531852	0.2694033	-0.3295295	1.021056
-0.1531852	0.2694033	-0.3295295	1.021056
-0.1527482	0.2690632	-0.3278755	1.019898
-0.1527482	0.2690632	-0.3278755	1.019898
-0.1522597	0.2686873	-0.326028	1.018614
-0.1522597	0.2686873	-0.326028	1.018614
-0.1479118	0.2656974	-0.3096364	1.008008
-0.1479118	0.2656974	-0.3096364	1.008008
-0.1364624	0.2577452	-0.2671338	0.9806038
-0.1364624	0.2577452	-0.2671338	0.9806038
-0.1234221	0.2487123	-0.2198326	0.9507465
-0.1234221	0.2487123	-0.2198326	0.9507465
-0.1161589	0.2437628	-0.1939639	0.9349409
-0.1161589	0.2437628	-0.1939639	0.9349409
-0.1086754	0.2385956	-0.1676434	0.91903
-0.1086754	0.2385956	-0.1676434	0.91903
-0.09813116	0.231325	-0.1310758	0.8975787
-0.09813116	0.231325	-0.1310758	0.8975787
-0.06194695	0.2064356	-0.008831287	0.8335954
-0.06194695	0.2064356	-0.008831287	0.8335954
-0.02707233	0.1824803	0.1086822	0.788378
-0.02707233	0.1824803	0.1086822	0.788378
0.0008157893	0.1632632	0.2081074	0.7656349
0.0008157893	0.1632632	0.2081074	0.7656349
0.04221175	0.1346681	0.379362	0.756364
0.04221175	0.1346681	0.379362	0.756364
0.07873166	0.1092331	0.5745294	0.7728894
0.07873166	0.1092331	0.5745294	0.7728894
0.1228519	0.0780802	0.8215026	0.7451743
0.1228519	0.0780802	0.8215026	0.7451743
0.133646	0.0703864	0.8376731	0.6953958
0.133646	0.0703864	0.8376731	0.6953958
0.1451045	0.06210464	0.8563802	0.6482831
0.1451045	0.06210464	0.8563802	0.6482831
0.1612201	0.04940843	0.884182	0.58698
0.1612201	0.04940843	0.884182	0.58698
0.1902245	0.02278513	0.9381818	0.4846859
0.1902245	0.02278513	0.9381818	0.4846859
0.2109711	0.006234971	0.9851714	0.4302695
0.2109711	0.006234971	0.9851714	0.4302695
0.2245682	-0.02673384	1.001412	0.3400227
0.2245682	-0.02673384	1.001412	0.3400227
0.2407637	-0.07398674	1.025836	0.2234115
0.2407637	-0.07398674	1.025836	0.2234115
0.2494319	-0.1007364	1.043573	0.161505
0.2494319	-0.1007364	1.043573	0.161505
0.2558465	-0.126739	1.057706	0.1030398
0.2558465	-0.126739	1.057706	0.1030398
0.2637609	-0.1664274	1.079271	0.01547818
0.2637609	-0.1664274	1.079271	0.01547818
0.265869	-0.2186724	1.090718	-0.09956293
0.265869	-0.2186724	1.090718	-0.09956293
0.2676076	-0.2444785	1.103064	-0.1573468
0.2676076	-0.2444785	1.103064	-0.1573468
0.269369	-0.2826357	1.12371	-0.2451197
0.269369	-0.2826357	1.12371	-0.2451197
0.2655505	-0.3339271	1.140809	-0.370083
0.2655505	-0.3339271	1.140809	-0.370083
0.2584801	-0.3591345	1.136988	-0.4362878
0.2584801	-0.3591345	1.136988	-0.4362878
0.2426739	-0.3943841	1.119117	-0.5377102
0.2426739	-0.3943841	1.119117	-0.5377102
0.2234925	-0.442636	1.114043	-0.6964288
0.2234925	-0.442636	1.114043	-0.6964288
0.1670343	-0.5360533	1.043056	-1.097466
0.1670343	-0.5360533	1.043056	-1.097466
0.1359716	-0.5717466	0.8139988	-1.090425
0.1359716	-0.5717466	0.8139988	-1.090425
0.1086234	-0.5991891	0.6543274	-1.089515
0.1086234	-0.5991891	0.6543274	-1.089515
0.07103816	-0.637214	0.4735809	-1.106689
0.07103816	-0.637214	0.4735809	-1.106689
0.055207	-0.6526554	0.40704	-1.118747
0.055207	-0.6526554	0.40704	-1.118747
0.02872894	-0.6763323	0.3043281	-1.141788
0.02872894	-0.6763323	0.3043281	-1.141788
0.01071012	-0.6860311	0.2388762	-1.148613
0.01071012	-0.6860311	0.2389967	-1.135458
-0.03866493	-0.6955351	0.06906801	-1.133935
-0.03866493	-0.6955351	0.06907281	-1.113249
-0.06629743	-0.7048973	-0.02336807	-1.131578
-0.06629743	-0.7048973	-0.02336825	-1.111357
-0.1081813	-0.7064713	-0.1650141	-1.126378
-0.1081813	-0.7064713	-0.1650247	-1.123043
-0.1733223	-0.702919	-0.4029144	-1.167394
-0.1733223	-0.702919	-0.4029144	-1.167394
-0.2137121	-0.6896383	-0.5720702	-1.192445
-0.2137121	-0.6896383	-0.5720702	-1.192445
-0.2494813	-0.6663035	-0.7473373	-1.206097
-0.2494813	-0.6663035	-0.7473373	-1.206097
-0.2898626	-0.6319343	-0.990724	-1.224328
-0.2898626	-0.6319343	-0.990724	-1.224328
-0.3264877	-0.591017	-1.242388	-1.203097
-0.3264877	-0.591017	-1.242388	-1.203097
-0.3593934	-0.5543037	-1.273694	-0.998434
-0.3593934	-0.5543037	-1.273694	-0.998434
-0.3945818	-0.5135057	-1.319961	-0.8233063
-0.3945818	-0.5135057	-1.312461	-0.825148
-0.4070749	-0.4664439	-1.298538	-0.6736071
-0.4070749	-0.4664439	-1.261786	-0.6790283
-0.4083834	-0.4402091	-1.240036	-0.6024094
-0.4083834	-0.4402091	-1.236193	-0.6028525
-0.4068307	-0.4076488	-1.202646	-0.5134845
-0.4068307	-0.4076488	-1.202646	-0.5134845
-0.4028732	-0.3636984	-1.156749	-0.400286
-0.4028732	-0.3636984	-1.156749	-0.400286
-0.3972253	-0.3119023	-1.107538	-0.2757046
-0.3972253	-0.3119023	-1.107538	-0.2757046
-0.3926291	-0.2875553	-1.081442	-0.2198964
-0.3926291	-0.2875553	-1.081442	-0.2198964
-0.3906057	-0.2604879	-1.064889	-0.159373
-0.3906057	-0.2604879	-1.064889	-0.159373
-0.3857358	-0.2177502	-1.039398	-0.06638136
-0.3857358	-0.2177502	-1.039398	-0.06638136
-0.3826597	-0.1931021	-1.027347	-0.01355095
-0.3826597	-0.1931021	-1.027347	-0.01355095
-0.3803476	-0.1719778	-1.020211	0.03162819
-0.3803476	-0.1719778	-1.020211	0.03162819
-0.3780539	-0.1476516	-1.015692	0.08390634
-0.3780539	-0.1476516	-1.015692	0.08390634
-0.3761431	-0.09598724	-1.024565	0.1976561
-0.3761431	-0.09598724	-1.024565	0.1976561
-0.3734768	-0.07072885	-1.027714	0.2556384
-0.3734768	-0.07072885	-1.027714	0.2556384
-0.3705534	-0.04399747	-1.033877	0.3194693
-0.3705534	-0.04399747	-1.033877	0.3194693
-0.3671879	0.001459391	-1.056466	0.4352244
-0.3671879	0.001459391	-1.056466	0.4352244
-0.3651001	0.02297211	-1.068645	0.494
-0.3651001	0.02297211	-1.068645	0.494
-0.3638827	0.04509899	-1.085809	0.5571674
-0.3638827	0.04509899	-1.085809	0.5571674
-0.3598776	0.08559448	-1.116808	0.6823845
-0.3598776	0.08559448	-1.116808	0.6823845
-0.3513211	0.1256444	-1.141019	0.823808
-0.3513211	0.1256444	-1.141019	0.823808
-0.3330129	0.1392378	-1.111184	0.8949086
-0.3330129	0.1392378	-1.111184	0.8949086
-0.3140177	0.1542676	-1.084996	0.984547
-0.3140177	0.1542676	-1.084996	0.984547
-0.2886055	0.1739283	-0.9863734	1.055471
-0.2886055	0.1739283	-0.9863734	1.055471
-0.2579635	0.1966861	-0.7786696	1.028317
-0.2579635	0.1966861	-0.7786696	1.028317
-0.2571514	0.1972451	-0.7737374	1.027675
-0.2571514	0.1972451	-0.7737374	1.027675
-0.2571514	0.197209	-0.7737638	1.027614
-0.2571514	0.197209	-0.7737638	1.027614
-0.2571268	0.197191	-0.7736403	1.027535
-0.2571268	0.197191	-0.7736403	1.027535
-0.2571268	0.197191	-0.7736403	1.027535
-0.2571268	0.197191	-0.7736403	1.027535
-0.2570776	0.1971549	-0.773393	1.027376
-0.2570776	0.1971549	-0.773393	1.027376
-0.2569545	0.1969205	-0.77288	1.026735
-0.2569545	0.1969205	-0.77288	1.026735
-0.2571022	0.1964877	-0.7740172	1.026286
-0.2571022	0.1964877	-0.7740172	1.026286
-0.2572745	0.1963254	-0.7750951	1.026347
-0.2572745	0.1963254	-0.7750951	1.026347
-0.2572253	0.1961811	-0.774927	1.026004
-0.2572253	0.1961811	-0.774927	1.026004
-0.2572007	0.1961631	-0.7748034	1.025925
-0.2572007	0.1961631	-0.7748034	1.025925
-0.257176	0.1961451	-0.7746794	1.025846
-0.257176	0.1961451	-0.7746794	1.025846
-0.257176	0.1961451	-0.7746794	1.025846
-0.257176	0.1961451	-0.7746794	1.025846
-0.257176	0.1961451	-0.7746794	1.025846
-0.257176	0.1961451	-0.7746794	1.025846
-0.2572745	0.1962533	-0.7751481	1.026224
-0.2572745	0.1962533	-0.7751481	1.026224
-0.2572253	0.1962172	-0.7749007	1.026066
-0.2572253	0.1962172	-0.7749007	1.026066
-0.2572253	0.1961811	-0.774927	1.026004
-0.2572253	0.1961811	-0.774927	1.026004
-0.2577667	0.1957844	-0.7782394	1.026393
-0.2577667	0.1957844	-0.7782394	1.026393
-0.2617486	0.192826	-0.8029836	1.029293
-0.2617486	0.192826	-0.8029836	1.029293
-0.2617486	0.192826	-0.8029836	1.029293
-0.2617486	0.192826	-0.8029836	1.029293
-0.261724	0.192808	-0.8028579	1.029213
-0.261724	0.192808	-0.8028579	1.029213
-0.2624851	0.19196	-0.8078883	1.029314
-0.2624851	0.19196	-0.8078883	1.029314
-0.275496	0.1813419	-0.8947699	1.038724
-0.275496	0.1813419	-0.8947699	1.038724
-0.3034841	0.1459307	-1.047636	0.9688081
-0.3034841	0.1459307	-1.047636	0.9688081
-0.3167053	0.09684178	-1.013614	0.7566441
-0.3167053	0.09684178	-1.013614	0.7566441
-0.3198862	0.05675313	-0.9735377	0.6161371
-0.3198862	0.05675313	-0.9735377	0.6161371
-0.3194593	0.007399641	-0.9201915	0.4651324
-0.3194593	0.007399641	-0.9201915	0.4651324
-0.2979866	-0.05574105	-0.8017687	0.2989625
-0.2979866	-0.05574105	-0.8017687	0.2989625
-0.2260934	-0.1182706	-0.5372288	0.1521998
-0.2260934	-0.1182706	-0.5372288	0.1521998
-0.1814301	-0.1551876	-0.377381	0.06861661
-0.1814301	-0.1551876	-0.377381	0.06861661
-0.1225149	-0.2013407	-0.1819317	-0.03163114
-0.1225149	-0.2013407	-0.1819317	-0.03163114
-0.05095585	-0.2577896	0.05734113	-0.1611728
-0.05095585	-0.2577896	0.05734113	-0.1611728
0.05182198	-0.3417037	0.5109739	-0.4350569
0.05182198	-0.3417037	0.5109739	-0.4350569
0.09867845	-0.3815677	0.6833758	-0.5253114
0.09867845	-0.3815677	0.6833758	-0.5253114
0.161861	-0.437507	0.9200672	-0.659606
0.161861	-0.437507	0.9200672	-0.659606
0.2065133	-0.4817024	1.093447	-0.7718308
0.2065133	-0.4817024	1.093447	-0.7718308
0.2038648	-0.5146866	1.128797	-0.8945363
0.2038648	-0.5146866	1.128797	-0.8945363
0.18893	-0.5491089	1.139745	-1.056143
0.18893	-0.5491089	1.139745	-1.056143
0.1521826	-0.59882	0.9230382	-1.135361
0.1521826	-0.59882	0.9230382	-1.135361
0.1137178	-0.6446049	0.6901078	-1.143332
0.1137178	-0.6446049	0.6901078	-1.143332
0.08949713	-0.6705173	0.5711301	-1.15398
0.08949713	-0.6705173	0.5711301	-1.15398
0.07292309	-0.6885204	0.4977983	-1.166351
0.07292309	-0.6885204	0.4977983	-1.166351
0.07289692	-0.6889502	0.4976256	-1.167163
0.07289692	-0.6889502	0.4976256	-1.167163
0.07289692	-0.6889502	0.4976256	-1.167163
0.07289692	-0.6889502	0.4976256	-1.167163
0.0730278	-0.6887497	0.4981916	-1.166936
0.0730278	-0.6887497	0.4981916	-1.166936
0.07321102	-0.6883199	0.4990073	-1.166326
0.07321102	-0.6883199	0.4990073	-1.166326
0.0725828	-0.68769	0.4965334	-1.164283
0.0725828	-0.68769	0.4965334	-1.164283
0.06299549	-0.6770402	0.4591975	-1.131253
0.06299549	-0.6770402	0.4591975	-1.131253
0.03070088	-0.6413959	0.3371353	-1.023368
0.03070088	-0.6413959	0.3371353	-1.023368
-0.02147038	-0.5877485	0.1524252	-0.8703347
-0.02147038	-0.5877485	0.1524252	-0.8703347
-0.04179144	-0.5611283	0.08435755	-0.804759
-0.04179144	-0.5611283	0.08435755	-0.804759
-0.04431308	-0.5178654	0.07610916	-0.7119136
-0.04431308	-0.5178654	0.07610916	-0.7119136
-0.04599386	-0.4609215	0.0707006	-0.590325
-0.04599386	-0.4609215	0.0707006	-0.590325
-0.0595086	-0.4481347	0.02617243	-0.5594099
-0.0595086	-0.4481347	0.02617243	-0.5594099
-0.0787055	-0.4369951	-0.03651824	-0.5362219
-0.0787055	-0.4369951	-0.03651824	-0.5362219
-0.1089095	-0.4291528	-0.1393871	-0.5354849
-0.1089095	-0.4291528	-0.1393871	-0.5354849
-0.2039658	-0.4260784	-0.5893002	-0.6779274
-0.2039658	-0.4260784	-0.5893002	-0.6779274
-0.2799012	-0.4230102	-0.8569548	-0.6252224
-0.2799012	-0.4230102	-0.8569548	-0.6252224
-0.3496729	-0.4147828	-1.040937	-0.5517394
-0.3496729	-0.4147828	-1.040937	-0.5517394
-0.388083	-0.3938866	-1.134892	-0.4809396
-0.388083	-0.3938866	-1.134892	-0.4809396
-0.4062979	-0.3744274	-1.174939	-0.426875
-0.4062979	-0.3744274	-1.174939	-0.426875
-0.4065422	-0.3742711	-1.175573	-0.4264425
-0.4065422	-0.3742711	-1.175573	-0.4264425
-0.4063423	-0.3761257	-1.176319	-0.4311878
-0.4063423	-0.3761257	-1.176319	-0.4311878
-0.4166214	-0.412607	-1.236164	-0.5245081
-0.4166214	-0.412607	-1.211488	-0.5264618
-0.419303	-0.4293149	-1.233995	-0.5714708
-0.419303	-0.4293149	-1.226163	-0.5722579
-0.4210799	-0.4294306	-1.231435	-0.5720578
-0.4210799	-0.4294306	-1.226268	-0.57258
-0.4244285	-0.4235865	-1.230793	-0.5554953
-0.4244285	-0.4235865	-1.221034	-0.5564057
-0.4247125	-0.3995038	-1.201436	-0.4914018
-0.4247125	-0.3995038	-1.200598	-0.4914589
-0.425979	-0.3968286	-1.202182	-0.4841623
-0.425979	-0.3968286	-1.198443	-0.4844078
-0.4267425	-0.3960359	-1.20006	-0.4821782
-0.4267425	-0.3960359	-1.197809	-0.4823245
-0.4255861	-0.395968	-1.19435	-0.4823692
-0.4255861	-0.395968	-1.19435	-0.4823692
-0.4141761	-0.3849587	-1.151983	-0.4556766
-0.4141761	-0.3849587	-1.151983	-0.4556766
-0.398433	-0.3683419	-1.092544	-0.4153064
-0.398433	-0.3683419	-1.092544	-0.4153064
-0.3790763	-0.3475817	-1.019528	-0.3652144
-0.3790763	-0.3475817	-1.019528	-0.3652144
-0.3310608	-0.298502	-0.8419893	-0.2491278
-0.3310608	-0.298502	-0.8419893	-0.2491278
-0.2931218	-0.2648885	-0.7069736	-0.171892
-0.2931218	-0.2648885	-0.7069736	-0.171892
-0.2453006	-0.2250985	-0.5414007	-0.08291231
-0.2453006	-0.2250985	-0.5414007	-0.08291231
-0.1657546	-0.1843296	-0.282707	0.005206335
-0.1657546	-0.1843296	-0.282707	0.005206335
-0.1194289	-0.1797953	-0.1364239	0.01498914
-0.1194289	-0.1797953	-0.1364239	0.01498914
-0.06469905	-0.173764	0.04717756	0.03439763
-0.06469905	-0.173764	0.04717756	0.03439763
-0.003368408	-0.1556059	0.2421457	0.06928907
-0.003368408	-0.1556059	0.2421457	0.06928907
0.07161416	-0.1025293	0.5040865	0.192816
0.07161416	-0.1025293	0.5040865	0.192816
0.1043564	-0.07776992	0.6201943	0.2514493
0.1043564	-0.07776992	0.6201943	0.2514493
0.1296632	-0.05758146	0.7109246	0.2997305
0.1296632	-0.05758146	0.7109246	0.2997305
0.1648585	-0.002155019	0.8624185	0.4439014
0.1648585	-0.002155019	0.8624185	0.4439014
0.1735265	0.0268965	0.9163004	0.5269473
0.1735265	0.0268965	0.9163004	0.5269473
0.1845852	0.04972402	0.9713776	0.5921358
0.1845852	0.04972402	0.9713776	0.5921358
0.1937745	0.08215206	1.033309	0.6919261
0.1937745	0.08215206	1.033309	0.6919261
0.2026784	0.1190901	1.101863	0.8124352
0.2026784	0.1190901	1.101863	0.8124352
0.2038901	0.1382368	1.129668	0.8812571
